Product_id,Order_date,Customer_gender,Customer_country,Category,Subcategory,Actual_price,Discounted_price,Discount_amount,Discount_percentage,Rating,Rating_count,Ranking
B01GFTEV5Y,2021-04-03,F,USA,Home&Kitchen,Kitchen&HomeAppliances,38.32,20.39,17.93,47.0,3.8,,Average
B00NW4UWN6,2021-02-21,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,16.14,12.52,3.620000000000001,22.0,3.8,,Average
B01NCVJMKX,2021-08-04,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,11.99,5.99,6.0,50.0,4.1,,Good
B00O24PUO6,2021-05-04,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",19.8,17.57,2.2300000000000004,11.0,4.1,,Good
B07GXPDLYQ,2021-03-01,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,5.99,2.99,3.0,50.0,3.3,,Average
B01C8P29N0,2021-04-21,F,France,Home&Kitchen,Kitchen&HomeAppliances,16.8,7.5,9.3,55.0,4.2,,Good
B08KDBLMQP,2021-10-09,F,France,Home&Kitchen,Kitchen&HomeAppliances,30.0,15.48,14.52,48.0,4.0,,Average
B078JDNZJ8,2021-01-30,F,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",74.28,43.2,31.08,42.0,4.3,,Good
B01M5F614J,2021-05-15,F,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",167.99,78.59,89.4,53.0,4.0,,Average
B083GKDRKR,2021-07-03,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,35.94,19.5,16.439999999999998,46.0,4.5,,Good
B097R2V1W8,2021-10-19,F,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",70.68,31.19,39.49000000000001,56.0,4.1,,Good
B07YR26BJ3,2021-01-16,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,24.0,14.39,9.61,40.0,4.0,,Average
B097R45BH8,2021-12-09,F,UK,Home&Kitchen,"Heating,Cooling&AirQuality",157.8,65.99,91.81000000000002,58.0,4.2,,Good
B09X5C9VLK,2021-11-12,F,France,Home&Kitchen,Kitchen&HomeAppliances,42.0,15.59,26.41,63.0,3.8,,Average
B01C8P29T4,2021-10-24,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,9.42,7.19,2.2299999999999995,24.0,4.2,,Good
B00HVXS7WC,2021-05-31,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,38.52,23.99,14.530000000000005,38.0,4.2,,Good
B096YCN3SD,2021-08-19,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,12.0,6.59,5.41,45.0,3.6,,Average
B09LQH3SD9,2021-11-10,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",24.0,11.99,12.01,50.0,3.8,,Average
B09KNMLH4Y,2021-04-11,M,France,Home&Kitchen,Kitchen&HomeAppliances,23.99,4.78,19.209999999999997,80.0,4.1,257.0,Good
B00ABMASXG,2021-04-15,F,Italy,Home&Kitchen,"Heating,Cooling&AirQuality",8.64,6.47,2.170000000000001,25.0,4.1,,Good
B07QDSN9V6,2021-05-30,F,USA,Home&Kitchen,Kitchen&HomeAppliances,19.14,8.39,10.75,56.0,4.1,,Good
B00YMJ0OI8,2021-10-31,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,43.74,25.78,17.96,41.0,4.1,,Good
B0B8XNPQPN,2021-11-11,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,95.4,43.19,52.21000000000001,55.0,4.2,136.0,Good
B0814P4L98,2021-04-18,F,Italy,Home&Kitchen,HomeStorage&Organization,11.99,4.21,7.78,65.0,4.0,,Average
B008QTK47Q,2021-10-01,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,20.94,19.37,1.5700000000000003,8.0,4.3,,Good
B088ZTJT2R,2021-01-19,F,Portugal,Home&Kitchen,"Heating,Cooling&AirQuality",15.54,8.63,6.909999999999998,44.0,4.2,,Good
B0BK1K598K,2021-03-09,M,UK,Home&Kitchen,Kitchen&HomeAppliances,17.99,8.14,9.849999999999998,55.0,4.2,900.0,Good
B09Y5FZK9N,2021-12-03,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,18.54,9.71,8.829999999999998,48.0,3.7,976.0,Average
B09J2SCVQT,2021-03-08,M,UK,Home&Kitchen,Kitchen&HomeAppliances,60.0,23.63,36.370000000000005,61.0,4.1,,Good
B00TDD0YM4,2021-11-05,M,USA,Home&Kitchen,Kitchen&HomeAppliances,20.34,17.88,2.460000000000001,12.0,4.4,,Good
B078KRFWQB,2021-09-08,F,Italy,Home&Kitchen,"Heating,Cooling&AirQuality",47.34,29.99,17.350000000000005,37.0,3.8,,Average
B07SRM58TP,2021-11-27,F,UK,Home&Kitchen,Kitchen&HomeAppliances,25.19,19.98,5.210000000000001,21.0,4.0,,Average
B00EDJJ7FS,2021-04-03,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,63.54,38.75,24.79,39.0,4.2,,Good
B0832W3B7Q,2021-10-28,M,USA,Home&Kitchen,Kitchen&HomeAppliances,43.14,21.59,21.55,50.0,3.8,,Average
B07WNK1FFN,2021-09-27,F,Spain,Home&Kitchen,Kitchen&HomeAppliances,20.39,15.12,5.270000000000001,26.0,4.2,,Good
B009P2LK08,2021-09-10,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",13.55,8.99,4.5600000000000005,34.0,4.0,,Average
B07DGD4Z4C,2021-11-29,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,69.54,41.99,27.550000000000004,40.0,3.9,,Average
B07GMFY9QM,2021-05-18,F,UK,Home&Kitchen,Kitchen&HomeAppliances,11.99,4.55,7.44,62.0,4.3,,Good
B0BGPN4GGH,2021-04-14,F,USA,Home&Kitchen,"Heating,Cooling&AirQuality",28.8,13.19,15.610000000000001,54.0,3.8,4.0,Average
B0B2DZ5S6R,2021-01-10,M,USA,Home&Kitchen,Kitchen&HomeAppliances,15.59,8.99,6.6,42.0,4.0,119.0,Average
B07S851WX5,2021-09-30,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,15.59,15.59,0.0,0.0,4.2,,Good
B01MY839VW,2021-04-29,M,France,Home&Kitchen,Kitchen&HomeAppliances,13.08,6.59,6.49,50.0,4.2,,Good
B09LV1CMGH,2021-04-29,F,UK,Home&Kitchen,"Heating,Cooling&AirQuality",24.0,10.79,13.21,55.0,3.6,291.0,Average
B01EY310UM,2021-10-04,M,USA,Home&Kitchen,Kitchen&HomeAppliances,18.54,15.85,2.6899999999999995,14.0,4.3,,Good
B09NL7LBWT,2021-08-26,M,USA,Home&Kitchen,Kitchen&HomeAppliances,23.99,13.19,10.799999999999999,45.0,4.0,604.0,Average
B008YW8M0G,2021-05-07,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,10.5,9.3,1.1999999999999993,11.0,4.2,,Good
B097R3XH9R,2021-08-19,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",183.24,75.59,107.65,59.0,4.1,,Good
B08TM71L54,2021-12-25,F,UK,Home&Kitchen,Kitchen&HomeAppliances,50.34,38.28,12.060000000000002,24.0,4.0,,Average
B0BPBXNQQT,2021-08-03,F,Portugal,Home&Kitchen,"Heating,Cooling&AirQuality",23.87,9.59,14.280000000000001,60.0,4.3,70.0,Good
B00W56GLOQ,2021-02-01,M,USA,Home&Kitchen,Kitchen&HomeAppliances,60.0,32.39,27.61,46.0,4.0,,Average
B0883KDSXC,2021-12-06,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,11.88,7.19,4.69,39.0,3.9,,Average
B078V8R9BS,2021-07-14,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,13.33,8.99,4.34,33.0,4.2,,Good
B08GSQXLJ2,2021-08-05,F,Spain,Home&Kitchen,"Heating,Cooling&AirQuality",124.8,74.39,50.41,40.0,4.1,,Good
B01M5B0TPW,2021-03-05,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,29.88,21.83,8.05,27.0,4.4,,Good
B082KVTRW8,2021-09-25,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,22.8,14.39,8.41,37.0,4.0,,Average
B08CFJBZRK,2021-01-17,M,USA,Home&Kitchen,Kitchen&HomeAppliances,75.54,38.99,36.550000000000004,48.0,3.8,,Average
B07H3WDC4X,2021-01-31,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,11.99,4.19,7.8,65.0,4.0,,Average
B09ZTZ9N3Q,2021-04-19,F,UK,Home&Kitchen,"Heating,Cooling&AirQuality",20.39,12.59,7.800000000000001,38.0,3.1,111.0,Average
B083P71WKK,2021-04-25,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,18.0,9.59,8.41,47.0,4.3,,Good
B097R4D42G,2021-05-31,F,Italy,Home&Kitchen,"Heating,Cooling&AirQuality",115.8,59.99,55.809999999999995,48.0,4.2,,Good
B07MKMFKPG,2021-02-11,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,127.08,83.99,43.09,34.0,4.4,,Good
B0949FPSFY,2021-08-23,F,France,Home&Kitchen,Kitchen&HomeAppliances,23.99,9.59,14.399999999999999,60.0,4.1,,Good
B08F47T4X5,2021-04-05,F,France,Home&Kitchen,Kitchen&HomeAppliances,1.07,1.07,0.0,0.0,4.2,,Good
B01M0505SJ,2021-08-08,F,Portugal,Home&Kitchen,"Heating,Cooling&AirQuality",29.82,16.8,13.02,44.0,4.1,,Good
B08D6RCM3Q,2021-12-01,F,France,Home&Kitchen,HomeStorage&Organization,10.79,4.26,6.529999999999999,61.0,4.1,,Good
B009P2LITG,2021-03-03,F,Spain,Home&Kitchen,"Heating,Cooling&AirQuality",39.35,26.03,13.32,34.0,4.1,,Good
B00V9NHDI4,2021-04-10,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,45.59,33.59,12.0,26.0,3.9,,Average
B07WGPBXY9,2021-10-04,M,USA,Home&Kitchen,Kitchen&HomeAppliances,14.99,10.79,4.200000000000001,28.0,3.9,,Average
B00KRCBA6E,2021-11-16,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",60.0,29.99,30.01,50.0,3.8,,Average
B0B3X2BY3M,2021-12-04,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",87.59,43.19,44.400000000000006,51.0,4.0,,Average
B00F159RIK,2021-07-18,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,7.5,5.99,1.5099999999999998,20.0,4.2,,Good
B08MV82R99,2021-02-25,M,France,Home&Kitchen,"Heating,Cooling&AirQuality",12.24,7.84,4.4,36.0,4.1,,Good
B09VKWGZD7,2021-11-19,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,107.88,57.47,50.41,47.0,4.3,,Good
B009P2LK80,2021-02-21,F,Italy,Home&Kitchen,"Heating,Cooling&AirQuality",19.67,16.91,2.7600000000000016,14.0,3.7,787.0,Average
B00A7PLVU6,2021-12-09,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,10.79,9.04,1.75,16.0,4.2,,Good
B0B25DJ352,2021-11-08,F,Spain,Home&Kitchen,Kitchen&HomeAppliances,14.39,4.24,10.15,71.0,4.3,629.0,Good
B013B2WGT6,2021-10-31,F,USA,Home&Kitchen,Kitchen&HomeAppliances,22.79,13.19,9.6,42.0,4.3,,Good
B097RJ867P,2021-08-25,F,Spain,Home&Kitchen,Kitchen&HomeAppliances,139.14,105.59,33.54999999999998,24.0,4.4,,Good
B091V8HK8Z,2021-07-11,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,21.0,16.14,4.859999999999999,23.0,3.8,,Average
B071VNHMX2,2021-03-17,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,25.14,25.14,0.0,0.0,4.5,,Good
B08MVSGXMY,2021-02-05,M,UK,Home&Kitchen,"Heating,Cooling&AirQuality",27.6,17.98,9.620000000000001,35.0,3.8,95.0,Average
B00H0B29DI,2021-06-18,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",35.88,26.39,9.490000000000002,26.0,3.8,,Average
B01GZSQJPA,2021-10-02,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,51.54,44.39,7.149999999999999,14.0,4.1,,Good
B08VGFX2B6,2021-07-15,F,Italy,Home&Kitchen,HomeStorage&Organization,2.39,2.12,0.27,11.0,4.1,,Good
B09GYBZPHF,2021-06-12,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,29.99,13.79,16.2,54.0,3.8,,Average
B0B4KPCBSH,2021-01-02,M,UK,Home&Kitchen,Kitchen&HomeAppliances,5.99,2.93,3.06,51.0,3.3,478.0,Average
B09CGLY5CX,2021-07-16,M,France,Home&Kitchen,"Heating,Cooling&AirQuality",28.8,23.51,5.289999999999999,18.0,4.0,237.0,Average
B09JN37WBX,2021-05-16,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,8.99,3.83,5.16,57.0,4.6,124.0,Excellent
B01I1LDZGA,2021-07-27,F,USA,Home&Kitchen,Kitchen&HomeAppliances,21.3,17.99,3.3100000000000023,16.0,3.9,,Average
B0BN2576GQ,2021-06-01,M,UK,Home&Kitchen,Kitchen&HomeAppliances,19.19,5.63,13.560000000000002,71.0,3.7,6.0,Average
B06XPYRWV5,2021-02-02,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,21.54,13.19,8.35,39.0,4.2,,Good
B01N1XVVLC,2021-04-18,F,Portugal,Home&Kitchen,"Heating,Cooling&AirQuality",191.99,115.08,76.91000000000001,40.0,4.1,,Good
B00O2R38C4,2021-06-07,F,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",17.88,11.99,5.889999999999999,33.0,4.1,,Good
B0B2CZTCL2,2021-04-04,M,UK,Home&Kitchen,Kitchen&HomeAppliances,23.99,15.59,8.399999999999999,35.0,3.8,311.0,Average
B00PVT30YI,2021-03-01,F,Spain,Home&Kitchen,Kitchen&HomeAppliances,5.99,3.5,2.49,41.0,4.1,,Good
B00SH18114,2021-05-20,M,USA,Home&Kitchen,Kitchen&HomeAppliances,3.59,1.92,1.67,46.0,4.6,,Excellent
B00E9G8KOY,2021-09-11,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,7.2,7.2,0.0,0.0,4.1,,Good
B00H3H03Q4,2021-07-06,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,13.56,13.56,0.0,0.0,4.2,,Good
B0756K5DYZ,2021-03-22,M,UK,Home&Kitchen,Kitchen&HomeAppliances,75.54,38.99,36.550000000000004,48.0,3.9,,Average
B0188KPKB2,2021-04-15,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,113.46,43.19,70.27,62.0,4.1,,Good
B091KNVNS9,2021-01-22,F,UK,Home&Kitchen,Kitchen&HomeAppliances,8.39,4.42,3.9700000000000006,47.0,4.1,,Good
B075JJ5NQC,2021-02-15,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,59.99,38.39,21.6,36.0,4.0,,Average
B0B5KZ3C53,2021-09-01,F,USA,Home&Kitchen,Kitchen&HomeAppliances,34.8,19.19,15.609999999999996,45.0,3.7,441.0,Average
B09NTHQRW3,2021-02-01,F,USA,Home&Kitchen,Kitchen&HomeAppliances,29.99,23.99,6.0,20.0,4.1,,Good
B008YW3CYM,2021-02-09,F,UK,Home&Kitchen,Kitchen&HomeAppliances,14.28,7.39,6.89,48.0,4.1,,Good
B07QHHCB27,2021-09-28,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,25.2,17.99,7.210000000000001,29.0,4.1,,Good
B0BMFD94VD,2021-05-15,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,5.99,2.39,3.6,60.0,3.3,12.0,Average
B00HZIOGXW,2021-08-06,F,Italy,Home&Kitchen,"Heating,Cooling&AirQuality",9.9,7.32,2.58,26.0,4.1,,Good
B09CKSYBLR,2021-03-04,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,17.99,11.99,5.999999999999998,33.0,4.1,,Good
B072J83V9W,2021-12-17,F,USA,Home&Kitchen,Kitchen&HomeAppliances,119.94,107.99,11.950000000000003,10.0,4.4,,Good
B09MTLG4TP,2021-11-13,M,USA,Home&Kitchen,Kitchen&HomeAppliances,11.99,5.44,6.55,55.0,4.3,610.0,Good
B097XJQZ8H,2021-03-13,M,France,Home&Kitchen,Kitchen&HomeAppliances,72.0,29.57,42.43,59.0,4.1,,Good
B00935MD1C,2021-10-22,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,47.34,32.63,14.71,31.0,3.7,,Average
B0BR4F878Q,2021-04-27,F,France,Home&Kitchen,"Heating,Cooling&AirQuality",23.99,17.27,6.719999999999999,28.0,4.8,,Excellent
B0B3G5XZN5,2021-02-14,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,41.99,33.59,8.399999999999999,20.0,4.5,546.0,Good
B07WKB69RS,2021-02-20,M,Portugal,Home&Kitchen,"Heating,Cooling&AirQuality",66.6,25.06,41.53999999999999,62.0,4.0,,Average
B09DL9978Y,2021-01-10,F,USA,Home&Kitchen,"Heating,Cooling&AirQuality",55.08,28.79,26.29,48.0,4.1,444.0,Good
B06XMZV7RH,2021-08-19,M,France,Home&Kitchen,Kitchen&HomeAppliances,5.99,3.7,2.29,38.0,3.9,,Average
B09WMTJPG7,2021-12-25,M,Portugal,Home&Kitchen,"Heating,Cooling&AirQuality",52.8,31.19,21.609999999999996,41.0,4.1,,Good
B09ZK6THRR,2021-04-17,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,12.0,5.75,6.25,52.0,4.2,,Good
B07MP21WJD,2021-07-05,M,UK,Home&Kitchen,Kitchen&HomeAppliances,3.59,2.94,0.6499999999999999,18.0,4.1,,Good
B09XB1R2F3,2021-08-07,F,UK,Home&Kitchen,Kitchen&HomeAppliances,9.59,2.15,7.4399999999999995,78.0,3.5,132.0,Average
B08Y5QJXSR,2021-09-22,M,UK,Home&Kitchen,"Heating,Cooling&AirQuality",62.28,42.83,19.450000000000003,31.0,4.3,,Good
B07WJXCTG9,2021-09-28,M,USA,Home&Kitchen,Kitchen&HomeAppliances,16.14,8.39,7.75,48.0,3.9,,Average
B09NBZ36F7,2021-02-22,F,Spain,Home&Kitchen,Kitchen&HomeAppliances,48.0,25.07,22.93,48.0,4.2,,Good
B0912WJ87V,2021-10-13,M,Portugal,Car&Motorbike,CarAccessories,48.0,28.07,19.93,42.0,3.8,,Average
B0BMTZ4T1D,2021-05-28,M,Italy,Home&Kitchen,"Heating,Cooling&AirQuality",19.19,9.41,9.780000000000001,51.0,4.5,11.0,Good
B07Z51CGGH,2021-11-01,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,119.99,65.99,54.0,45.0,3.8,,Average
B0BDG6QDYD,2021-05-17,M,Spain,Home&Kitchen,"Heating,Cooling&AirQuality",23.88,10.79,13.09,55.0,4.1,185.0,Good
B00YQLG7GK,2021-01-13,M,France,Home&Kitchen,Kitchen&HomeAppliances,20.34,20.34,0.0,0.0,4.2,,Good
B00SMJPA9C,2021-10-22,F,France,Home&Kitchen,Kitchen&HomeAppliances,11.28,5.99,5.289999999999999,47.0,4.1,,Good
B0B9RN5X8B,2021-10-23,F,USA,Home&Kitchen,"Heating,Cooling&AirQuality",56.4,32.39,24.009999999999998,43.0,4.2,,Good
B08QW937WV,2021-09-01,F,USA,Home&Kitchen,"Heating,Cooling&AirQuality",35.99,17.38,18.610000000000003,52.0,4.5,19.0,Good
B0B4PPD89B,2021-05-10,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,0.95,0.95,0.0,0.0,4.0,97.0,Average
B08GM5S4CQ,2021-06-08,F,USA,Home&Kitchen,"Heating,Cooling&AirQuality",171.48,83.88,87.6,51.0,4.4,,Good
B00NM6MO26,2021-07-21,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,47.34,32.38,14.96,32.0,4.0,,Average
B083M7WPZD,2021-01-16,M,France,Home&Kitchen,Kitchen&HomeAppliances,71.99,38.39,33.599999999999994,47.0,4.0,,Average
B07GLSKXS1,2021-01-22,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,23.4,14.39,9.009999999999998,39.0,3.9,,Average
B09F6KL23R,2021-08-25,F,Spain,Home&Kitchen,Kitchen&HomeAppliances,33.59,16.97,16.620000000000005,49.0,4.0,,Average
B094G9L9LT,2021-11-29,M,France,Home&Kitchen,Kitchen&HomeAppliances,23.4,11.99,11.409999999999998,49.0,3.8,305.0,Average
B09FZ89DK6,2021-05-09,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,119.99,71.99,48.0,40.0,4.2,,Good
B0811VCGL5,2021-04-06,M,USA,Home&Kitchen,"Heating,Cooling&AirQuality",155.99,119.64,36.35000000000001,23.0,4.3,,Good
B07FXLC2G2,2021-06-15,F,UK,Home&Kitchen,Kitchen&HomeAppliances,8.39,8.38,0.009999999999999787,0.0,4.2,,Good
B01LYU3BZF,2021-09-20,F,Italy,Home&Kitchen,"Heating,Cooling&AirQuality",38.28,26.39,11.89,31.0,4.3,,Good
B083RC4WFJ,2021-01-29,M,Portugal,Home&Kitchen,HomeStorage&Organization,9.59,3.84,5.75,60.0,4.2,,Good
B09SFRNKSR,2021-07-14,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,5.99,3.58,2.41,40.0,4.4,290.0,Good
B07NRTCDS5,2021-11-05,M,USA,Home&Kitchen,Kitchen&HomeAppliances,17.99,14.39,3.599999999999998,20.0,3.8,,Average
B07SPVMSC6,2021-04-11,M,UK,Home&Kitchen,"Heating,Cooling&AirQuality",31.92,16.79,15.130000000000003,47.0,4.1,,Good
B09H3BXWTK,2021-01-05,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,33.59,7.19,26.400000000000002,79.0,3.9,578.0,Average
B0073QGKAS,2021-02-06,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,17.99,17.99,0.0,0.0,4.3,,Good
B08GJ57MKL,2021-10-23,M,Japan,Home&Kitchen,"Heating,Cooling&AirQuality",718.8,172.8,546.0,76.0,4.4,,Good
B009DA69W6,2021-12-04,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,22.8,20.39,2.41,11.0,3.6,,Average
B099PR2GQJ,2021-08-02,M,USA,Home&Kitchen,"Heating,Cooling&AirQuality",11.99,7.79,4.2,35.0,3.8,49.0,Average
B08G8H8DPL,2021-11-23,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,76.5,38.99,37.51,49.0,4.0,,Average
B08VGM3YMF,2021-03-24,F,Spain,Home&Kitchen,HomeStorage&Organization,5.99,2.39,3.6,60.0,4.1,,Good
B08TTRVWKY,2021-04-10,F,UK,Home&Kitchen,Kitchen&HomeAppliances,22.79,13.19,9.6,42.0,4.3,,Good
B07T4D9FNY,2021-01-14,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,17.88,7.97,9.91,55.0,4.0,,Average
B07RX42D3D,2021-02-24,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,4.2,3.12,1.08,26.0,3.9,,Average
B08WRKSF9D,2021-05-31,F,Spain,Home&Kitchen,"Heating,Cooling&AirQuality",102.0,77.99,24.010000000000005,24.0,4.4,,Good
B09R83SFYV,2021-02-14,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,29.99,17.81,12.18,41.0,3.7,,Average
B07989VV5K,2021-03-18,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,18.72,11.99,6.729999999999999,36.0,3.6,,Average
B07FL3WRX5,2021-08-26,M,USA,Home&Kitchen,Kitchen&HomeAppliances,78.0,39.59,38.41,49.0,3.7,,Average
B0BPCJM7TB,2021-06-17,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,11.99,3.11,8.88,74.0,4.0,43.0,Average
B08H673XKN,2021-10-19,F,Italy,Home&Kitchen,Kitchen&HomeAppliances,93.54,38.99,54.550000000000004,58.0,4.2,,Good
B07DXRGWDJ,2021-09-28,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,71.94,51.36,20.58,29.0,3.8,,Average
B08243SKCK,2021-02-15,F,Spain,Home&Kitchen,HomeStorage&Organization,3.59,2.27,1.3199999999999998,37.0,4.2,,Good
B09SPTNG58,2021-04-19,M,USA,Home&Kitchen,"Heating,Cooling&AirQuality",28.19,17.39,10.8,38.0,3.9,,Average
B083J64CBB,2021-12-11,M,France,Home&Kitchen,HomeStorage&Organization,5.99,2.39,3.6,60.0,4.0,,Average
B08JV91JTK,2021-03-24,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,15.59,5.69,9.899999999999999,64.0,4.1,550.0,Good
B0BQ3K23Y1,2021-11-01,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,5.99,3.35,2.64,44.0,4.8,28.0,Excellent
B09MT94QLL,2021-03-28,M,Portugal,Home&Kitchen,"Heating,Cooling&AirQuality",57.3,23.99,33.31,58.0,4.2,,Good
B07NKNBTT3,2021-01-18,F,Portugal,Home&Kitchen,Kitchen&HomeAppliances,14.76,9.59,5.17,35.0,4.1,,Good
B09KPXTZXN,2021-01-04,M,USA,Home&Kitchen,Kitchen&HomeAppliances,23.99,11.39,12.599999999999998,53.0,4.0,,Average
B078HG2ZPS,2021-05-23,F,USA,Home&Kitchen,Kitchen&HomeAppliances,61.87,43.89,17.979999999999997,29.0,3.9,,Average
B07N2MGB3G,2021-11-04,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,23.99,20.39,3.599999999999998,15.0,4.1,,Good
B008LN8KDM,2021-05-01,F,USA,Home&Kitchen,Kitchen&HomeAppliances,25.14,22.19,2.9499999999999993,12.0,4.3,,Good
B08MZNT7GP,2021-09-02,M,UK,Home&Kitchen,"Heating,Cooling&AirQuality",237.9,149.99,87.91,37.0,4.1,322.0,Good
B009P2L7CO,2021-09-17,F,France,Home&Kitchen,Kitchen&HomeAppliances,23.04,13.19,9.85,43.0,4.2,,Good
B07YC8JHMB,2021-10-03,M,Portugal,Home&Kitchen,Kitchen&HomeAppliances,192.0,98.39,93.61,49.0,3.9,,Average
B0BNQMF152,2021-12-14,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,26.39,5.99,20.4,77.0,3.7,53.0,Average
B08J7VCT12,2021-04-14,M,USA,Home&Kitchen,Kitchen&HomeAppliances,179.99,83.99,96.00000000000001,53.0,4.1,,Good
B0989W6J2F,2021-12-23,F,Japan,Home&Kitchen,Kitchen&HomeAppliances,21.59,19.14,2.4499999999999993,11.0,4.0,,Average
B0B84KSH3X,2021-06-30,M,France,Home&Kitchen,Kitchen&HomeAppliances,23.4,12.59,10.809999999999999,46.0,3.8,250.0,Average
B08HLC7Z3G,2021-07-29,M,UK,Home&Kitchen,Kitchen&HomeAppliances,35.94,14.18,21.759999999999998,61.0,4.2,,Good
B0BN6M3TCM,2021-12-29,M,Spain,Home&Kitchen,Kitchen&HomeAppliances,11.99,5.99,6.0,50.0,4.6,79.0,Excellent
B01L6MT7E0,2021-02-09,M,France,Home&Kitchen,"Heating,Cooling&AirQuality",143.94,105.59,38.349999999999994,27.0,4.1,,Good
B0B9F9PT8R,2021-11-14,M,Spain,Home&Kitchen,"Heating,Cooling&AirQuality",35.99,18.35,17.64,49.0,3.3,29.0,Average
B0883LQJ6B,2021-01-08,M,Italy,Home&Kitchen,Kitchen&HomeAppliances,20.28,14.39,5.890000000000001,29.0,4.2,,Good
B099Z83VRC,2021-03-14,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,21.48,12.62,8.860000000000001,41.0,4.3,,Good
B00S9BSJC8,2021-10-08,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,107.94,77.99,29.950000000000003,28.0,4.3,,Good
B0B4SJKRDF,2021-10-20,F,France,Home&Kitchen,Kitchen&HomeAppliances,2.87,2.87,0.0,0.0,4.3,7.0,Good
B0BM4KTNL1,2021-10-17,M,Japan,Home&Kitchen,Kitchen&HomeAppliances,19.19,8.39,10.8,56.0,4.7,,Excellent
